name,neu,fc,conv,idm,ids,eps,prop,relative_loss,eran_deepzono_answer,eran_deepzono_time,eran_deeppoly_answer,eran_deeppoly_time,eran_refinezono_answer,eran_refinezono_time,eran_refinepoly_answer,eran_refinepoly_time,neurify_answer,neurify_time,planet_answer,planet_time,bab_answer,bab_time,bab_sb_answer,bab_sb_time,reluplex_answer,reluplex_time
dave_2x2_enu2_cov3_low3.21200_0.810,0.15,0.75,0.8,0.2,0.2,0.4,1,0.0119,unknown,14400,unknown,14400,error,14400,unknown,14400,sat,198.93,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.21211_0.404,0.15,0.75,0.8,0.4,0.4,0.2,2,0.0285,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.22000_0.785,0.15,1.0,0.4,0.2,0.2,0.6,2,0.0048,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.22002_0.354,0.15,1.0,0.4,0.2,0.6,0.4,0,0.0062,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.22012_0.170,0.15,1.0,0.4,0.4,0.6,0.4,2,0.023,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.22012_0.170,0.15,1.0,0.4,0.4,0.6,0.6,1,0.023,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.22121_0.058,0.15,1.0,0.6000000000000001,0.6,0.4,0.6,1,0.0318,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.22211_0.403,0.15,1.0,0.8,0.4,0.4,0.6,0,0.0242,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.22220_0.255,0.15,1.0,0.8,0.6,0.2,0.2,2,0.0295,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu2_cov3_low3.22222_0.255,0.15,1.0,0.8,0.6,0.6,0.2,1,0.1099,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
