name,neu,fc,conv,idm,ids,eps,prop,relative_loss,eran_deepzono_answer,eran_deepzono_time,eran_deeppoly_answer,eran_deeppoly_time,eran_refinezono_answer,eran_refinezono_time,eran_refinepoly_answer,eran_refinepoly_time,neurify_answer,neurify_time,planet_answer,planet_time,bab_answer,bab_time,bab_sb_answer,bab_sb_time,reluplex_answer,reluplex_time
dave_enu2_cov3_low3.20111_0.287,0.15,0.0,0.2,0.4,0.4,0.6,2,0.0925,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,172.34,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.20202_0.368,0.15,0.0,0.4,0.2,0.6,0.6,0,0.0331,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,77.18,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.20210_0.150,0.15,0.0,0.4,0.4,0.2,0.2,1,0.0373,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,105.41,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.20222_0.287,0.15,0.0,0.4,0.6,0.6,0.2,0,0.0412,unknown,14400,unknown,14400,unknown,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.21000_122.776,0.15,0.25,0.0,0.2,0.2,0.4,1,0.1001,unknown,14400,unknown,14400,memout,14400,memout,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.21020_10.644,0.15,0.25,0.0,0.6,0.2,0.6,0,0.1373,timeout,14400,unknown,14400,timeout,14400,memout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.21102_0.105,0.15,0.25,0.2,0.2,0.6,0.4,2,0.0386,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,39.12,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.21121_0.185,0.15,0.25,0.2,0.6,0.4,0.2,1,0.0076,unknown,14400,unknown,14400,unknown,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.21212_0.150,0.15,0.25,0.4,0.4,0.6,0.6,1,0.0639,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,error,14400,unsup,14400
dave_enu2_cov3_low3.22011_111.715,0.15,0.5,0.0,0.4,0.4,0.4,0,0.0085,timeout,14400,unknown,14400,timeout,14400,memout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.22011_82.122,0.15,0.5,0.0,0.4,0.4,0.6,2,0.0073,timeout,14400,unknown,14400,timeout,14400,memout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.22021_203.284,0.15,0.5,0.0,0.6,0.4,0.6,0,0.0098,timeout,14400,unknown,14400,timeout,14400,memout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.22022_82.122,0.15,0.5,0.0,0.6,0.6,0.2,1,0.008,timeout,14400,unsat,8510.35,timeout,14400,memout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.22100_0.778,0.15,0.5,0.2,0.2,0.2,0.2,2,0.0113,unknown,14400,unknown,14400,unknown,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.22202_0.367,0.15,0.5,0.4,0.2,0.6,0.2,1,0.0137,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.22221_0.196,0.15,0.5,0.4,0.6,0.4,0.2,2,0.0313,unknown,14400,unknown,14400,error,14400,unknown,14400,sat,305.02,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.22222_0.110,0.15,0.5,0.4,0.6,0.6,0.4,2,0.0134,unknown,14400,unknown,14400,memout,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
