name,neu,fc,conv,idm,ids,eps,prop,relative_loss,eran_deepzono_answer,eran_deepzono_time,eran_deeppoly_answer,eran_deeppoly_time,eran_refinezono_answer,eran_refinezono_time,eran_refinepoly_answer,eran_refinepoly_time,neurify_answer,neurify_time,planet_answer,planet_time,bab_answer,bab_time,bab_sb_answer,bab_sb_time,reluplex_answer,reluplex_time
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.00323_0.108,0.0625,0.5,1.0,0.6000000000000001,0.8,0.8,3,0.061952,unknown,14400,unknown,14400,error,14400,unknown,14400,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_2x2_enu4.01034_0.059,0.0625,0.75,0.4,0.8,1.0,1.0,4,0.03147,unknown,14400,unknown,14400,error,14400,unknown,14400,sat,130.782,timeout,14400,timeout,14400,timeout,14400,unsup,14400
